Postgres8,,,,,,,,,,
order_id,order_placement_date,customer_id,product_id,order_qty,agreed_delivery_date,actual_delivery_date,delivery_qty,In Full,On Time,On Time In Full
FMY513401603,11/5/25,789401,25891603,74,2025-04-28,2025-04-28,74,1,1,1
FMY514401603,11/5/25,789401,25891603,63,2025-04-28,2025-04-28,63,1,0,0
FMY514521603,11/5/25,789521,25891603,82,2025-04-28,2025-04-28,82,1,1,1
FMY512622603,11/5/25,789622,25891603,132,2025-04-28,2025-04-28,125,0,1,0
FMY512402603,11/5/25,789402,25891603,162,2025-04-28,2025-04-28,162,1,1,1
FMY514402603,11/5/25,789402,25891603,132,2025-04-28,2025-04-28,132,1,1,1
FMY513421603,11/5/25,789421,25891603,138,2025-04-28,2025-04-28,138,1,0,0
FMY514503603,11/5/25,789503,25891603,81,2025-04-28,2025-04-28,77,0,1,0
FMY514903603,11/5/25,789903,25891603,185,2025-04-28,2025-04-28,176,0,1,0
FMY513703603,11/5/25,789703,25891603,115,2025-04-28,2025-04-28,92,0,1,0
FMY514703603,11/5/25,789703,25891603,180,2025-04-28,2025-04-28,162,0,1,0
FMY513301603,11/5/25,789301,25891603,85,2025-04-28,2025-04-28,81,0,1,0
FMY514203603,11/5/25,789203,25891603,178,2025-04-28,2025-04-28,178,1,1,1
FMY513103603,11/5/25,789103,25891603,92,2025-04-28,2025-04-28,74,0,1,0
FMY512202603,11/5/25,789202,25891603,86,2025-04-28,2025-04-28,82,0,1,0
FMY514202603,11/5/25,789202,25891603,73,2025-04-28,2025-04-28,66,0,1,0
FMY512621603,11/5/25,789621,25891603,146,2025-04-29,2025-04-28,146,1,1,1
FMY514621603,11/5/25,789621,25891603,186,2025-04-29,2025-04-28,186,1,1,1
FMY512122603,11/5/25,789122,25891603,100,2025-04-29,2025-04-28,80,0,0,0
FMY513122603,11/5/25,789122,25891603,181,2025-04-29,2025-04-28,181,1,1,1
FMY514122603,11/5/25,789122,25891603,87,2025-04-29,2025-04-28,78,0,0,0
FMY513102603,11/5/25,789102,25891202,455,2025-04-29,2025-04-28,409,0,0,0
FMY512501202,11/5/25,789501,25891202,210,2025-04-29,2025-04-28,210,1,0,0
FMY514702202,11/5/25,789702,25891202,160,2025-04-29,2025-04-28,160,1,0,0
FMY514122202,11/5/25,789122,25891202,456,2025-04-29,2025-04-28,456,1,1,1
FMY514320301,11/5/25,789320,25891202,267,2025-04-29,2025-04-28,267,1,1,1
FMY514903603,11/5/25,789903,25891202,410,2025-04-29,2025-04-28,369,0,1,0
FMY512403402,11/5/25,789403,25891202,463,2025-04-29,2025-04-28,463,1,1,1
FMY513301603,11/5/25,789301,25891202,422,2025-04-29,2025-04-28,422,1,1,1
FMY513422502,11/5/25,789422,25891202,466,2025-04-29,2025-04-28,419,0,0,0
FMY513303301,11/5/25,789303,25891202,435,2025-04-29,2025-04-28,435,1,1,1
FMY513101303,11/5/25,789101,25891202,343,2025-04-29,2025-04-28,326,0,1,0
FMY515320202,12/5/25,789320,25891201,159,2025-04-29,2025-04-28,159,1,1,1
FMY513320203,12/5/25,789320,25891203,372,2025-04-29,2025-04-28,353,0,0,0
FMY514203403,12/5/25,789203,25891203,228,2025-04-29,2025-04-28,228,1,1,1
FMY513703503,12/5/25,789703,25891203,197,2025-04-29,2025-04-28,197,1,1,1
FMY513420203,12/5/25,789420,25891203,130,2025-03-26,2025-03-29,124,0,0,0
FMY513403203,12/5/25,789403,25891203,447,2025-03-26,2025-03-29,447,1,1,1
FMY514301603,12/5/25,789301,25891203,396,2025-03-26,2025-03-29,317,0,1,0
FMY514202601,12/5/25,789202,25891203,361,2025-03-26,2025-03-29,361,1,1,1
FMY513503203,12/5/25,789503,25891203,136,2025-03-26,2025-03-29,136,1,0,0
FMY513720502,12/5/25,789720,25891203,175,2025-03-26,2025-03-29,175,1,1,1
FMY515501203,12/5/25,789501,25891203,300,2025-03-26,2025-03-29,300,1,1,1
FMY514902502,12/5/25,789902,25891203,203,2025-03-26,2025-03-29,203,1,1,1
FMY515902203,12/5/25,789902,25891203,104,2025-03-26,2025-03-29,104,1,1,1
FMY515903203,12/5/25,789903,25891203,122,2025-03-26,2025-03-29,110,0,1,0
FMY514402303,12/5/25,789402,25891203,479,2025-03-26,2025-03-29,479,1,1,1
FMY514702203,12/5/25,789702,25891203,442,2025-03-26,2025-03-29,420,0,1,0
FMY515102302,12/5/25,789102,25891302,41,2025-03-27,2025-03-29,41,1,0,0
FMY513603403,12/5/25,789603,25891302,85,2025-03-27,2025-03-29,85,1,1,1
FMY514603601,12/5/25,789603,25891302,20,2025-03-27,2025-03-29,20,1,1,1
FMY514721502,12/5/25,789721,25891302,73,2025-03-27,2025-03-29,66,0,1,0
FMY514621501,12/5/25,789621,25891302,62,2025-03-27,2025-03-29,62,1,1,1
FMY515421302,12/5/25,789421,25891302,30,2025-03-27,2025-03-29,30,1,0,0
FMY515103403,12/5/25,789103,25891302,63,2025-03-27,2025-03-29,57,0,1,0
FMY513720302,12/5/25,789720,25891302,85,2025-03-27,2025-03-29,85,1,1,1
FMY515720603,12/5/25,789720,25891302,93,2025-03-27,2025-03-29,93,1,1,1
FMY515203603,12/5/25,789203,25891302,73,2025-03-27,2025-03-29,73,1,1,1
FMY514601602,12/5/25,789601,25891302,39,2025-03-27,2025-03-29,37,0,1,0
FMY514121302,12/5/25,789121,25891302,85,2025-03-27,2025-03-29,85,1,0,0
FMY513903501,12/5/25,789903,25891302,87,2025-03-27,2025-03-29,83,0,1,0
FMY513402501,12/5/25,789402,25891302,60,2025-03-27,2025-03-29,60,1,1,1
FMY514301603,12/5/25,789301,25891302,51,2025-03-27,2025-03-29,46,0,1,0
FMY513703503,12/5/25,789703,25891301,45,2025-03-27,2025-03-29,43,0,1,0
FMY513101502,12/5/25,789101,25891301,60,2025-03-27,2025-03-29,60,1,1,1
FMY514421301,12/5/25,789421,25891301,90,2025-03-27,2025-03-29,90,1,0,0
FMY513103301,12/5/25,789103,25891301,20,2025-03-27,2025-03-29,20,1,1,1
FMY514321601,12/5/25,789321,25891301,46,2025-03-27,2025-03-29,46,1,1,1
FMY515121402,12/5/25,789121,25891301,69,2025-03-27,2025-03-29,55,0,0,0
FMY514203301,12/5/25,789203,25891301,38,2025-03-27,2025-03-29,38,1,1,1
FMY514501301,12/5/25,789501,25891301,86,2025-03-27,2025-03-29,86,1,0,0
FMY513201603,12/5/25,789201,25891301,77,2025-03-27,2025-03-29,77,1,1,1
FMY514503601,12/5/25,789503,25891301,56,2025-03-27,2025-03-29,56,1,1,1
FMY515202603,12/5/25,789202,25891301,67,2025-03-27,2025-03-29,67,1,1,1
FMY515621301,12/5/25,789621,25891301,83,2025-03-27,2025-03-29,75,0,1,0
FMY513301301,12/5/25,789301,25891301,28,2025-03-27,2025-03-29,28,1,0,0
FMY515301403,12/5/25,789301,25891301,91,2025-03-27,2025-03-29,91,1,1,1
FMY515403301,12/5/25,789403,25891301,82,2025-03-27,2025-03-29,82,1,1,1
FMY514401501,12/5/25,789401,25891301,56,2025-03-27,2025-03-29,45,0,1,0
FMY514603601,12/5/25,789603,25891301,64,2025-03-27,2025-03-29,58,0,1,0
FMY514221102,12/5/25,789221,25891102,331,2025-03-27,2025-03-29,314,0,0,0
FMY515520102,12/5/25,789520,25891102,390,2025-03-27,2025-03-29,390,1,0,0
FMY515622501,12/5/25,789622,25891102,318,2025-03-27,2025-03-29,302,0,1,0
FMY514121102,12/5/25,789121,25891102,486,2025-03-28,2025-03-29,486,1,1,1
FMY514522102,12/5/25,789522,25891102,405,2025-03-28,2025-03-29,405,1,1,1
FMY514422102,12/5/25,789422,25891102,390,2025-03-28,2025-03-29,390,1,1,1
FMY513902402,12/5/25,789902,25891102,485,2025-03-28,2025-03-29,485,1,1,1
FMY514902102,12/5/25,789902,25891102,421,2025-03-28,2025-03-29,379,0,0,0
FMY513202102,12/5/25,789202,25891102,383,2025-03-28,2025-03-29,364,0,0,0
FMY514103202,12/5/25,789103,25891102,484,2025-03-28,2025-03-29,436,0,1,0
FMY514421102,12/5/25,789421,25891102,421,2025-03-28,2025-03-29,400,0,0,0
FMY513320202,12/5/25,789320,25891102,393,2025-03-28,2025-03-29,393,1,1,1
FMY514903602,12/5/25,789903,25891102,335,2025-03-28,2025-03-29,335,1,1,1
FMY515420102,12/5/25,789420,25891102,356,2025-03-28,2025-03-29,356,1,0,0
FMY515122502,12/5/25,789122,25891502,176,2025-03-28,2025-03-29,176,1,1,1
FMY514201502,12/5/25,789201,25891502,214,2025-03-28,2025-03-29,214,1,0,0
FMY513301502,12/5/25,789301,25891502,204,2025-03-28,2025-03-29,204,1,0,0
FMY514220502,12/5/25,789220,25891502,224,2025-03-28,2025-03-29,179,0,1,0
FMY513203502,12/5/25,789203,25891502,222,2025-03-28,2025-03-29,222,1,0,0
FMY514202502,12/5/25,789202,25891502,170,2025-03-28,2025-03-29,170,1,0,0
FMY514520502,12/5/25,789520,25891502,212,2025-03-28,2025-03-29,170,0,0,0
FMY515520502,12/5/25,789520,25891502,209,2025-03-28,2025-03-29,199,0,0,0
FMY514902502,12/5/25,789902,25891502,232,2025-03-28,2025-03-29,232,1,1,1
FMY513720502,12/5/25,789720,25891502,245,2025-03-28,2025-03-29,245,1,1,1
FMY515422502,12/5/25,789422,25891502,125,2025-03-28,2025-03-29,125,1,0,0
FMY513101502,12/5/25,789101,25891502,104,2025-03-28,2025-03-29,104,1,1,1
FMY514101502,12/5/25,789101,25891502,240,2025-03-28,2025-03-29,228,0,1,0
FMY515703502,12/5/25,789703,25891502,198,2025-03-28,2025-03-29,188,0,1,0
FMY514721502,12/5/25,789721,25891502,119,2025-03-28,2025-03-29,119,1,1,1
FMY513303502,12/5/25,789303,25891502,118,2025-03-28,2025-03-29,118,1,1,1
FMY514403603,12/5/25,789403,25891502,139,2025-03-28,2025-03-29,139,1,1,1
FMY514321601,12/5/25,789321,25891502,248,2025-03-28,2025-03-29,248,1,1,1
FMY515321601,12/5/25,789321,25891502,143,2025-03-28,2025-03-29,143,1,1,1
FMY514521502,12/5/25,789521,25891502,235,2025-03-28,2025-03-29,235,1,0,0
FMY515522502,12/5/25,789522,25891502,214,2025-03-28,2025-03-29,214,1,0,0
FMY514520502,12/5/25,789520,25891403,425,2025-03-28,2025-03-29,383,0,0,0
FMY514421403,12/5/25,789421,25891403,294,2025-03-28,2025-03-29,235,0,1,0
FMY515402503,12/5/25,789402,25891403,271,2025-03-28,2025-03-29,271,1,1,1
FMY514203403,12/5/25,789203,25891403,385,2025-03-28,2025-03-29,385,1,1,1
FMY514320603,12/5/25,789320,25891403,203,2025-03-29,2025-03-29,203,1,0,0
FMY514501403,12/5/25,789501,25891403,253,2025-03-29,2025-03-29,253,1,1,1
FMY513603403,12/5/25,789603,25891403,491,2025-03-29,2025-03-29,491,1,1,1
FMY513102403,12/5/25,789102,25891403,221,2025-03-29,2025-03-29,221,1,1,1
FMY514720403,12/5/25,789720,25891403,249,2025-03-29,2025-03-29,249,1,1,1
FMY514521602,12/5/25,789521,25891403,375,2025-03-29,2025-03-29,375,1,0,0
FMY513121403,12/5/25,789121,25891403,299,2025-03-29,2025-03-29,284,0,0,0
FMY515121403,12/5/25,789121,25891403,298,2025-03-29,2025-03-29,298,1,1,1
FMY514702403,12/5/25,789702,25891403,345,2025-03-29,2025-03-29,345,1,1,1
FMY513301403,12/5/25,789301,25891403,264,2025-03-29,2025-03-29,264,1,1,1
FMY515301403,12/5/25,789301,25891403,275,2025-03-29,2025-03-29,261,0,1,0
FMY515601403,12/5/25,789601,25891403,432,2025-03-29,2025-03-29,410,0,1,0
FMY515103403,12/5/25,789103,25891403,260,2025-03-29,2025-03-29,247,0,1,0
FMY515622403,12/5/25,789622,25891403,374,2025-03-29,2025-03-29,374,1,0,0
FMY514403503,12/5/25,789403,25891503,187,2025-03-29,2025-03-29,187,1,0,0
FMY515220503,12/5/25,789220,25891503,130,2025-03-29,2025-03-29,130,1,1,1
FMY513321603,12/5/25,789321,25891503,226,2025-03-29,2025-03-29,226,1,1,1
FMY514321503,12/5/25,789321,25891503,229,2025-03-29,2025-03-29,218,0,1,0
FMY515221503,12/5/25,789221,25891503,184,2025-03-29,2025-03-29,147,0,1,0
FMY513103503,12/5/25,789103,25891503,224,2025-03-29,2025-03-29,213,0,0,0
FMY513703503,12/5/25,789703,25891503,103,2025-03-29,2025-03-29,103,1,1,1
FMY515703503,12/5/25,789703,25891503,167,2025-03-29,2025-03-29,150,0,0,0
FMY514102602,12/5/25,789102,25891503,162,2025-03-29,2025-03-29,162,1,1,1
FMY514721503,12/5/25,789721,25891503,158,2025-03-29,2025-03-29,150,0,0,0
FMY514320603,12/5/25,789320,25891503,198,2025-03-29,2025-03-29,188,0,0,0
FMY514522503,12/5/25,789522,25891503,159,2025-03-29,2025-03-29,159,1,0,0
FMY515402503,12/5/25,789402,25891503,127,2025-03-29,2025-03-29,127,1,1,1
FMY514122503,12/5/25,789122,25891503,127,2025-03-29,2025-03-29,127,1,1,1
FMY515122503,12/5/25,789122,25891503,134,2025-03-29,2025-03-29,134,1,0,0
FMY513601603,12/5/25,789601,25891503,248,2025-03-29,2025-03-29,198,0,1,0
FMY515521103,12/5/25,789521,25891103,434,2025-03-29,2025-03-29,434,1,0,0
FMY513320202,12/5/25,789320,25891103,494,2025-03-29,2025-03-29,494,1,1,1
FMY513203602,12/5/25,789203,25891103,440,2025-03-29,2025-03-29,352,0,1,0
FMY514203103,12/5/25,789203,25891103,378,2025-03-29,2025-03-29,340,0,0,0
FMY513402603,12/5/25,789402,25891103,378,2025-03-29,2025-03-29,378,1,0,0
FMY515220503,12/5/25,789220,25891103,338,2025-03-29,2025-03-29,338,1,1,1
FMY515101603,12/5/25,789101,25891103,350,2025-03-29,2025-03-29,280,0,1,0
FMY515301403,12/5/25,789301,25891103,371,2025-03-29,2025-03-29,371,1,1,1
FMY515902203,12/5/25,789902,25891103,402,2025-03-29,2025-03-29,402,1,1,1
FMY515103403,12/5/25,789103,25891103,408,2025-03-29,2025-03-29,408,1,1,1
FMY514102602,12/5/25,789102,25891103,364,2025-03-29,2025-03-29,364,1,1,1
FMY515102103,12/5/25,789102,25891103,370,2025-03-29,2025-03-29,296,0,1,0
FMY515721201,12/5/25,789721,25891103,478,2025-03-29,2025-03-29,478,1,1,1
FMY513420103,12/5/25,789420,25891103,379,2025-03-29,2025-03-29,303,0,0,0
FMY513321603,12/5/25,789321,25891103,436,2025-03-29,2025-03-29,436,1,1,1
FMY514321601,12/5/25,789321,25891103,438,2025-03-29,2025-03-29,438,1,1,1
FMY513703601,12/5/25,789703,25891601,199,2025-03-29,2025-03-29,199,1,0,0
FMY513522601,12/5/25,789522,25891601,61,2025-03-29,2025-03-29,55,0,0,0
FMY513601601,12/5/25,789601,25891601,155,2025-03-29,2025-03-29,155,1,1,1
FMY513202601,12/5/25,789202,25891601,92,2025-03-29,2025-03-29,87,0,0,0
FMY514202601,12/5/25,789202,25891601,59,2025-03-29,2025-03-29,59,1,1,1
FMY515202603,12/5/25,789202,25891601,125,2025-03-29,2025-03-29,125,1,1,1
FMY514520601,12/5/25,789520,25891601,180,2025-03-29,2025-03-29,144,0,1,0
FMY514201603,12/5/25,789201,25891601,81,2025-03-29,2025-03-29,81,1,1,1
FMY513622601,12/5/25,789622,25891601,119,2025-03-29,2025-03-29,119,1,1,1
FMY514622601,12/5/25,789622,25891601,139,2025-03-29,2025-03-29,139,1,0,0
FMY515303601,12/5/25,789303,25891601,87,2025-03-29,2025-03-29,87,1,1,1
FMY514121601,12/5/25,789121,25891601,70,2025-03-29,2025-03-29,70,1,0,0
FMY515320601,12/5/25,789320,25891601,147,2025-03-29,2025-03-29,140,0,0,0
FMY514503601,12/5/25,789503,25891601,171,2025-03-29,2025-03-29,171,1,1,1
FMY514603601,12/5/25,789603,25891601,153,2025-03-29,2025-03-29,153,1,1,1
FMY514321601,12/5/25,789321,25891601,158,2025-03-29,2025-03-29,126,0,1,0
FMY515321601,12/5/25,789321,25891601,59,2025-03-29,2025-03-29,59,1,1,1
FMY513621601,12/5/25,789621,25891601,59,2025-03-29,2025-03-29,59,1,0,0
FMY513421601,12/5/25,789421,25891601,135,2025-03-29,2025-03-29,135,1,0,0
FMY514102601,12/5/25,789102,25891601,108,2025-03-29,2025-03-29,108,1,0,0
FMY515420601,12/5/25,789420,25891601,166,2025-03-29,2025-03-29,166,1,0,0
FMY514501403,12/5/25,789501,25891402,245,2025-03-29,2025-03-29,245,1,1,1
FMY514401402,12/5/25,789401,25891402,292,2025-03-29,2025-03-29,292,1,0,0
FMY514320402,12/5/25,789320,25891402,386,2025-03-29,2025-03-29,367,0,1,0
FMY515720603,12/5/25,789720,25891402,312,2025-03-29,2025-03-29,250,0,1,0
FMY515703402,12/5/25,789703,25891402,443,2025-03-29,2025-03-29,443,1,0,0
FMY513601603,12/5/25,789601,25891402,499,2025-03-29,2025-03-29,499,1,1,1
FMY513902402,12/5/25,789902,25891402,232,2025-03-29,2025-03-29,232,1,1,1
FMY515902402,12/5/25,789902,25891402,463,2025-03-29,2025-03-29,463,1,1,1
FMY513522402,12/5/25,789522,25891402,362,2025-03-29,2025-03-29,362,1,0,0
FMY515522402,12/5/25,789522,25891402,205,2025-03-29,2025-03-29,205,1,0,0
FMY513201603,12/5/25,789201,25891402,207,2025-03-29,2025-03-29,186,0,1,0
FMY515121402,12/5/25,789121,25891402,385,2025-03-29,2025-03-29,385,1,0,0
FMY515221402,12/5/25,789221,25891402,404,2025-03-29,2025-03-29,404,1,1,1
FMY515622501,12/5/25,789622,25891402,276,2025-03-29,2025-03-29,248,0,1,0
FMY513702402,12/5/25,789702,25891402,385,2025-03-29,2025-03-29,385,1,1,1
FMY515421402,12/5/25,789421,25891402,364,2025-03-29,2025-03-29,364,1,1,1
FMY513521201,12/5/25,789521,25891201,393,2025-03-29,2025-03-29,393,1,0,0
FMY515422502,12/5/25,789422,25891203,175,2025-03-29,2025-03-29,175,1,0,0
FMY515202603,12/5/25,789202,25891201,483,2025-03-29,2025-03-29,483,1,1,1
FMY513421201,12/5/25,789421,25891201,193,2025-03-29,2025-03-29,193,1,0,0
FMY514721502,12/5/25,789721,25891201,294,2025-03-29,2025-03-29,294,1,1,1
FMY515721201,12/5/25,789721,25891201,212,2025-03-29,2025-03-29,212,1,1,1
FMY515422502,12/5/25,789422,25891201,221,2025-03-29,2025-03-29,221,1,0,0
FMY513220401,12/5/25,789220,25891201,168,2025-03-29,2025-03-29,160,0,1,0
FMY514903602,12/5/25,789903,25891201,266,2025-03-29,2025-03-29,253,0,1,0
FMY513203602,12/5/25,789203,25891201,260,2025-03-29,2025-03-29,260,1,1,1
FMY513522602,12/5/25,789522,25891201,109,2025-03-29,2025-03-29,109,1,0,0
FMY514520501,12/5/25,789520,25891501,214,2025-03-29,2025-03-29,193,0,0,0
FMY514601501,12/5/25,789601,25891501,237,2025-03-29,2025-03-29,225,0,0,0
FMY514401501,12/5/25,789401,25891501,247,2025-03-29,2025-03-29,198,0,1,0
FMY515401501,12/5/25,789401,25891501,248,2025-03-29,2025-03-29,248,1,1,1
FMY514621501,12/5/25,789621,25891501,185,2025-03-29,2025-03-29,185,1,1,1
FMY513903501,12/5/25,789903,25891501,136,2025-03-29,2025-03-29,129,0,1,0
FMY515101603,12/5/25,789101,25891501,235,2025-03-29,2025-03-29,223,0,1,0
FMY515521501,12/5/25,789521,25891501,194,2025-03-29,2025-03-29,194,1,0,0
FMY513421501,12/5/25,789421,25891501,194,2025-03-29,2025-03-29,194,1,1,1
FMY513402501,12/5/25,789402,25891501,162,2025-03-29,2025-03-29,162,1,1,1
FMY513720502,12/5/25,789720,25891501,111,2025-03-29,2025-03-29,111,1,1,1
FMY513622601,12/5/25,789622,25891501,115,2025-03-29,2025-03-29,115,1,1,1
FMY515622501,12/5/25,789622,25891501,215,2025-03-29,2025-03-29,193,0,1,0
FMY513202603,12/5/25,789202,25891602,61,2025-03-29,2025-03-29,61,1,1,1
FMY514102602,12/5/25,789102,25891602,91,2025-03-29,2025-03-29,91,1,1,1
FMY515720603,12/5/25,789720,25891602,133,2025-03-29,2025-03-29,133,1,1,1
FMY514521602,12/5/25,789521,25891602,100,2025-03-29,2025-03-29,100,1,0,0
FMY514703602,12/5/25,789703,25891602,189,2025-03-29,2025-03-29,189,1,1,1
FMY513203602,12/5/25,789203,25891602,119,2025-03-29,2025-03-29,119,1,1,1
FMY514221602,12/5/25,789221,25891602,63,2025-03-29,2025-03-29,60,0,1,0
FMY514903602,12/5/25,789903,25891602,181,2025-03-29,2025-03-29,172,0,1,0
FMY514601602,12/5/25,789601,25891602,197,2025-03-29,2025-03-29,177,0,1,0
FMY513201603,12/5/25,789201,25891602,142,2025-03-29,2025-03-29,135,0,1,0
FMY513522602,12/5/25,789522,25891602,81,2025-03-29,2025-03-29,65,0,0,0
FMY515721602,12/5/25,789721,25891602,62,2025-03-29,2025-03-29,62,1,0,0
FMY515220503,12/5/25,789220,25891101,320,2025-03-29,2025-03-29,320,1,1,1
FMY514703602,12/5/25,789703,25891101,369,2025-03-29,2025-03-29,369,1,1,1
FMY515703402,12/5/25,789703,25891101,400,2025-03-29,2025-03-29,400,1,0,0
FMY515321101,12/5/25,789321,25891101,383,2025-03-29,2025-03-29,383,1,1,1
FMY513203602,12/5/25,789203,25891101,494,2025-03-29,2025-03-29,445,0,1,0
FMY514203403,12/5/25,789203,25891101,478,2025-03-29,2025-03-29,478,1,1,1
FMY514721503,12/5/25,789721,25891101,301,2025-03-29,2025-03-29,286,0,0,0
FMY513720502,12/5/25,789720,25891101,370,2025-03-29,2025-03-29,333,0,1,0
FMY515720603,12/5/25,789720,25891101,334,2025-03-29,2025-03-29,334,1,1,1
FMY514103101,12/5/25,789103,25891101,468,2025-03-29,2025-03-29,421,0,0,0
FMY513122101,12/5/25,789122,25891101,403,2025-03-29,2025-03-29,403,1,0,0
FMY514122401,12/5/25,789122,25891101,469,2025-03-29,2025-03-29,446,0,0,0
FMY513621603,12/5/25,789621,25891101,387,2025-03-29,2025-03-29,387,1,1,1
FMY514601602,12/5/25,789601,25891101,312,2025-03-29,2025-03-29,281,0,1,0
FMY513202603,12/5/25,789202,25891101,439,2025-03-29,2025-03-29,439,1,1,1
FMY515202603,12/5/25,789202,25891101,385,2025-03-29,2025-03-29,385,1,1,1
FMY513301403,12/5/25,789301,25891101,368,2025-03-29,2025-03-29,331,0,1,0
FMY515622501,12/5/25,789622,25891101,356,2025-03-29,2025-03-29,338,0,1,0
FMY513520401,12/5/25,789520,25891101,482,2025-03-29,2025-03-29,482,1,1,1
FMY513422101,12/5/25,789422,25891101,350,2025-03-29,2025-03-29,280,0,0,0
FMY514422102,12/5/25,789422,25891101,327,2025-03-29,2025-03-29,311,0,1,0
FMY513402603,12/5/25,789402,25891101,350,2025-03-29,2025-03-29,315,0,0,0
FMY514902502,12/5/25,789902,25891401,457,2025-03-29,2025-03-29,457,1,1,1
FMY514501403,12/5/25,789501,25891401,399,2025-03-29,2025-03-29,399,1,1,1
FMY513102401,12/5/25,789102,25891401,277,2025-03-29,2025-03-29,277,1,1,1
FMY513202603,12/5/25,789202,25891401,350,2025-03-29,2025-03-29,350,1,1,1
FMY514202601,12/5/25,789202,25891401,389,2025-03-29,2025-03-29,370,0,1,0
FMY513520401,12/5/25,789520,25891401,391,2025-03-29,2025-03-29,313,0,1,0
FMY515520502,12/5/25,789520,25891401,379,2025-03-29,2025-03-29,341,0,0,0
FMY513903501,12/5/25,789903,25891401,381,2025-03-29,2025-03-29,343,0,1,0
FMY514903602,12/5/25,789903,25891401,266,2025-03-29,2025-03-29,239,0,1,0
FMY513203602,12/5/25,789203,25891401,367,2025-03-29,2025-03-29,367,1,1,1
FMY515703502,12/5/25,789703,25891401,475,2025-03-29,2025-03-29,475,1,1,1
FMY514522503,12/5/25,789522,25891401,420,2025-03-29,2025-03-29,420,1,0,0
FMY515303601,12/5/25,789303,25891401,418,2025-03-29,2025-03-29,418,1,1,1
FMY514122401,12/5/25,789122,25891401,414,2025-03-29,2025-03-29,414,1,0,0
FMY515401501,12/5/25,789401,25891401,444,2025-03-29,2025-03-29,444,1,1,1
FMY514420401,12/5/25,789420,25891401,323,2025-03-29,2025-03-29,258,0,0,0
FMY513101401,12/5/25,789101,25891401,482,2025-03-29,2025-03-29,434,0,0,0
FMY515101603,12/5/25,789101,25891401,233,2025-03-29,2025-03-29,233,1,1,1
FMY513220401,12/5/25,789220,25891401,222,2025-03-29,2025-03-29,222,1,1,1
FMY513221401,12/5/25,789221,25891401,252,2025-03-29,2025-03-29,252,1,0,0
FMY514321601,12/5/25,789321,25891401,493,2025-03-29,2025-03-29,493,1,1,1
FMY514403603,12/5/25,789403,25891401,427,2025-03-29,2025-03-29,427,1,1,1
FMY513603603,12/5/25,789603,25891603,83,2025-03-29,2025-03-29,83,1,0,0
FMY514320603,12/5/25,789320,25891603,60,2025-03-29,2025-03-29,60,1,0,0
FMY515720603,12/5/25,789720,25891603,84,2025-03-29,2025-03-29,84,1,1,1
FMY515101603,12/5/25,789101,25891603,177,2025-03-29,2025-03-29,177,1,1,1
FMY514403603,12/5/25,789403,25891603,72,2025-03-29,2025-03-29,68,0,1,0
FMY513402603,12/5/25,789402,25891603,78,2025-03-29,2025-03-29,78,1,0,0
FMY513422603,12/5/25,789422,25891603,90,2025-03-29,2025-03-29,90,1,0,0
FMY513503603,12/5/25,789503,25891603,116,2025-03-29,2025-03-29,116,1,1,1
FMY514301603,12/5/25,789301,25891603,156,2025-03-29,2025-03-29,156,1,1,1
FMY515203603,12/5/25,789203,25891603,183,2025-03-29,2025-03-29,183,1,1,1
FMY513601603,12/5/25,789601,25891603,96,2025-03-29,2025-03-29,96,1,1,1
FMY513321603,12/5/25,789321,25891603,90,2025-03-29,2025-03-29,86,0,1,0
FMY513202603,12/5/25,789202,25891603,131,2025-03-29,2025-03-29,131,1,1,1
FMY515202603,12/5/25,789202,25891603,164,2025-03-29,2025-03-29,164,1,1,1
FMY513201603,12/5/25,789201,25891603,74,2025-03-29,2025-03-29,74,1,1,1
FMY514201603,12/5/25,789201,25891603,181,2025-03-29,2025-03-29,181,1,1,1
FMY513621603,12/5/25,789621,25891603,157,2025-03-29,2025-03-29,157,1,1,1
FMY514501403,12/5/25,789501,25891202,335,2025-03-29,2025-03-29,335,1,1,1
FMY513402501,12/5/25,789402,25891202,218,2025-03-29,2025-03-29,218,1,1,1
FMY514402303,12/5/25,789402,25891202,255,2025-03-29,2025-03-29,255,1,1,1
FMY513122202,12/5/25,789122,25891202,164,2025-03-29,2025-03-29,148,0,0,0
FMY515122503,12/5/25,789122,25891202,192,2025-03-29,2025-03-29,154,0,0,0
FMY513320202,12/5/25,789320,25891202,312,2025-03-29,2025-03-29,312,1,1,1
FMY515320202,12/5/25,789320,25891202,436,2025-03-29,2025-03-29,436,1,1,1
FMY513703503,12/5/25,789703,25891202,381,2025-03-29,2025-03-29,381,1,1,1
FMY514103202,12/5/25,789103,25891202,475,2025-03-29,2025-03-29,427,0,1,0
FMY515422202,12/5/25,789422,25891202,119,2025-03-29,2025-03-29,119,1,1,1
FMY513421501,12/5/25,789421,25891202,204,2025-03-29,2025-03-29,184,0,1,0
FMY513601603,12/5/25,789601,25891202,396,2025-03-29,2025-03-29,396,1,1,1
FMY513603403,12/5/25,789603,25891202,448,2025-03-29,2025-03-29,426,0,1,0
FMY514202601,12/5/25,789202,25891202,239,2025-03-29,2025-03-29,239,1,1,1
FMY513321603,12/5/25,789321,25891202,181,2025-03-29,2025-03-29,172,0,1,0
FMY514203403,12/5/25,789203,25891303,62,2025-03-29,2025-03-29,62,1,1,1
FMY514603601,12/5/25,789603,25891303,61,2025-03-29,2025-03-29,61,1,1,1
