Fact_Summary,,,,,,,,,,,,,,,,,,,,
order_id,order_placement_date,customer_id,product_id,product_name,category,order_qty,agreed_delivery_date,actual_delivery_date,delivery_qty,In Full,On Time,On Time In Full,Year,Month,Day,Day Name,Month Name,Week of Year,Weekend,total_amount
FMY56703201,2025-03-05,789703,25891201,AM Butter 100,Dairy,414,2025-04-24,2025-04-24,393,0,1,0,2025,3,5,Wednesday,March,10,FALSE,1324.8000000000002
FMY54501201,2025-03-05,789501,25891201,AM Butter 100,Dairy,240,2025-04-24,2025-04-24,192,0,1,0,2025,3,5,Wednesday,March,10,FALSE,768.0
FMY56221403,2025-03-05,789221,25891201,AM Butter 100,Dairy,131,2025-04-24,2025-04-24,131,1,1,1,2025,3,5,Wednesday,March,10,FALSE,419.20000000000005
FMY55703503,2025-03-05,789703,25891303,AM Cheese 100,Dairy,71,2025-04-24,2025-04-24,64,0,1,0,2025,3,5,Wednesday,March,10,FALSE,213.0
FMY55320601,2025-03-05,789320,25891401,AM Curd 250,Dairy,233,2025-04-24,2025-04-24,233,1,1,1,2025,3,5,Wednesday,March,10,FALSE,2094.67
FMY56903603,2025-03-05,789903,25891401,AM Curd 250,Dairy,206,2025-04-24,2025-04-24,206,1,1,1,2025,3,5,Wednesday,March,10,FALSE,1851.94
FMY54702602,2025-03-05,789702,25891401,AM Curd 250,Dairy,482,2025-04-24,2025-04-24,458,0,1,0,2025,3,5,Wednesday,March,10,FALSE,4333.18
FMY55702502,2025-03-05,789702,25891401,AM Curd 250,Dairy,382,2025-04-24,2025-04-24,344,0,1,0,2025,3,5,Wednesday,March,10,FALSE,3434.1800000000003
FMY56301501,2025-03-05,789301,25891401,AM Curd 250,Dairy,361,2025-04-24,2025-04-24,361,1,1,1,2025,3,5,Wednesday,March,10,FALSE,3245.39
FMY55422401,2025-03-05,789422,25891401,AM Curd 250,Dairy,222,2025-04-24,2025-04-24,222,1,1,1,2025,3,5,Wednesday,March,10,FALSE,1995.78
FMY55601601,2025-03-05,789601,25891401,AM Curd 250,Dairy,287,2025-04-24,2025-04-24,273,0,1,0,2025,3,5,Wednesday,March,10,FALSE,2580.13
FMY55720401,2025-03-05,789720,25891401,AM Curd 250,Dairy,322,2025-04-24,2025-04-24,322,1,0,0,2025,3,5,Wednesday,March,10,FALSE,2894.78
FMY55201401,2025-03-05,789201,25891401,AM Curd 250,Dairy,473,2025-04-24,2025-04-24,473,1,1,1,2025,3,5,Wednesday,March,10,FALSE,4252.27
FMY56201401,2025-03-05,789201,25891401,AM Curd 250,Dairy,246,2025-04-24,2025-04-24,246,1,0,0,2025,3,5,Wednesday,March,10,FALSE,2211.54
FMY56420602,2025-03-05,789420,25891401,AM Curd 250,Dairy,428,2025-04-24,2025-04-24,428,1,0,0,2025,3,5,Wednesday,March,10,FALSE,3847.7200000000003
FMY55220401,2025-03-05,789220,25891401,AM Curd 250,Dairy,298,2025-04-24,2025-04-24,298,1,0,0,2025,3,5,Wednesday,March,10,FALSE,2679.02
FMY54102603,2025-03-05,789102,25891603,AM Tea 100,beverages,88,2025-04-24,2025-04-24,84,0,1,0,2025,3,5,Wednesday,March,10,FALSE,176.0
FMY56501603,2025-03-05,789501,25891603,AM Tea 100,beverages,85,2025-04-24,2025-04-24,85,1,1,1,2025,3,5,Wednesday,March,10,FALSE,170.0
FMY55603603,2025-03-05,789603,25891603,AM Tea 100,beverages,145,2025-04-24,2025-04-24,131,0,1,0,2025,3,5,Wednesday,March,10,FALSE,290.0
FMY54320603,2025-03-05,789320,25891603,AM Tea 100,beverages,168,2025-04-24,2025-04-24,168,1,1,1,2025,3,5,Wednesday,March,10,FALSE,336.0
FMY56320603,2025-03-05,789320,25891603,AM Tea 100,beverages,66,2025-04-24,2025-04-24,66,1,1,1,2025,3,5,Wednesday,March,10,FALSE,132.0
FMY54720603,2025-03-05,789720,25891603,AM Tea 100,beverages,55,2025-04-24,2025-04-24,49,0,0,0,2025,3,5,Wednesday,March,10,FALSE,110.0
FMY54221603,2025-03-05,789221,25891603,AM Tea 100,beverages,87,2025-04-24,2025-04-24,78,0,1,0,2025,3,5,Wednesday,March,10,FALSE,174.0
FMY55221603,2025-03-05,789221,25891603,AM Tea 100,beverages,145,2025-04-24,2025-04-24,145,1,1,1,2025,3,5,Wednesday,March,10,FALSE,290.0
FMY56101603,2025-03-05,789101,25891603,AM Tea 100,beverages,158,2025-04-24,2025-04-24,158,1,1,1,2025,3,5,Wednesday,March,10,FALSE,316.0
FMY55402603,2025-03-05,789402,25891603,AM Tea 100,beverages,116,2025-04-24,2025-04-24,116,1,1,1,2025,3,5,Wednesday,March,10,FALSE,232.0
FMY54503603,2025-03-05,789503,25891603,AM Tea 100,beverages,155,2025-04-24,2025-04-24,155,1,1,1,2025,3,5,Wednesday,March,10,FALSE,310.0
FMY55503603,2025-03-05,789503,25891603,AM Tea 100,beverages,109,2025-04-24,2025-04-24,109,1,1,1,2025,3,5,Wednesday,March,10,FALSE,218.0
FMY56503603,2025-03-05,789503,25891603,AM Tea 100,beverages,111,2025-04-24,2025-04-24,111,1,1,1,2025,3,5,Wednesday,March,10,FALSE,222.0
FMY56903603,2025-03-05,789903,25891603,AM Tea 100,beverages,165,2025-04-24,2025-04-24,157,0,1,0,2025,3,5,Wednesday,March,10,FALSE,330.0
FMY56902603,2025-03-05,789902,25891603,AM Tea 100,beverages,179,2025-04-24,2025-04-24,170,0,1,0,2025,3,5,Wednesday,March,10,FALSE,358.0
FMY54301603,2025-03-05,789301,25891603,AM Tea 100,beverages,167,2025-04-24,2025-04-24,167,1,0,0,2025,3,5,Wednesday,March,10,FALSE,334.0
FMY55103603,2025-03-05,789103,25891603,AM Tea 100,beverages,148,2025-04-24,2025-04-24,141,0,1,0,2025,3,5,Wednesday,March,10,FALSE,296.0
FMY56202603,2025-03-05,789202,25891603,AM Tea 100,beverages,126,2025-04-24,2025-04-24,113,0,1,0,2025,3,5,Wednesday,March,10,FALSE,252.0
FMY55122603,2025-03-05,789122,25891603,AM Tea 100,beverages,63,2025-04-24,2025-04-24,60,0,0,0,2025,3,5,Wednesday,March,10,FALSE,126.0
FMY56122603,2025-03-05,789122,25891603,AM Tea 100,beverages,162,2025-04-24,2025-04-24,146,0,0,0,2025,3,5,Wednesday,March,10,FALSE,324.0
FMY55402402,2025-03-05,789402,25891202,AM Butter 250,Dairy,339,2025-04-24,2025-04-24,339,1,0,0,2025,3,5,Wednesday,March,10,FALSE,1356.0
FMY55201401,2025-03-05,789201,25891201,AM Butter 100,Dairy,217,2025-04-24,2025-04-24,217,1,1,1,2025,3,5,Wednesday,March,10,FALSE,694.4000000000001
FMY56402403,2025-03-05,789402,25891202,AM Butter 250,Dairy,290,2025-04-24,2025-04-24,290,1,1,1,2025,3,5,Wednesday,March,10,FALSE,1160.0
FMY56702202,2025-03-05,789702,25891202,AM Butter 250,Dairy,266,2025-04-24,2025-04-24,266,1,1,1,2025,3,5,Wednesday,March,10,FALSE,1064.0
FMY56122202,2025-03-05,789122,25891202,AM Butter 250,Dairy,276,2025-04-24,2025-04-24,248,0,1,0,2025,3,5,Wednesday,March,10,FALSE,1104.0
FMY55903302,2025-03-05,789903,25891201,AM Butter 100,Dairy,146,2025-04-24,2025-04-24,117,0,1,0,2025,3,5,Wednesday,March,10,FALSE,467.20000000000005
FMY54902202,2025-03-05,789902,25891202,AM Butter 250,Dairy,228,2025-04-24,2025-04-24,228,1,0,0,2025,3,5,Wednesday,March,10,FALSE,912.0
FMY56221403,2025-03-05,789221,25891202,AM Butter 250,Dairy,317,2025-04-24,2025-04-24,317,1,1,1,2025,3,5,Wednesday,March,10,FALSE,1268.0
FMY54903202,2025-03-05,789903,25891202,AM Butter 250,Dairy,364,2025-04-24,2025-04-24,328,0,1,0,2025,3,5,Wednesday,March,10,FALSE,1456.0
FMY54103202,2025-03-05,789103,25891202,AM Butter 250,Dairy,252,2025-04-24,2025-04-24,227,0,1,0,2025,3,5,Wednesday,March,10,FALSE,1008.0
FMY56103301,2025-03-05,789103,25891202,AM Butter 250,Dairy,256,2025-04-24,2025-04-24,256,1,1,1,2025,3,5,Wednesday,March,10,FALSE,1024.0
FMY55422202,2025-03-05,789422,25891202,AM Butter 250,Dairy,279,2025-04-24,2025-04-24,279,1,0,0,2025,3,5,Wednesday,March,10,FALSE,1116.0
FMY56422202,2025-03-05,789422,25891202,AM Butter 250,Dairy,274,2025-04-24,2025-04-24,274,1,0,0,2025,3,5,Wednesday,March,10,FALSE,1096.0
FMY55421202,2025-03-05,789421,25891202,AM Butter 250,Dairy,371,2025-04-24,2025-04-24,371,1,1,1,2025,3,5,Wednesday,March,10,FALSE,1484.0
FMY54401502,2025-03-05,789401,25891202,AM Butter 250,Dairy,230,2025-04-24,2025-04-24,230,1,1,1,2025,3,5,Wednesday,March,10,FALSE,920.0
FMY54220202,2025-03-05,789220,25891202,AM Butter 250,Dairy,344,2025-04-24,2025-04-24,344,1,1,1,2025,3,5,Wednesday,March,10,FALSE,1376.0
FMY54521202,2025-03-05,789521,25891202,AM Butter 250,Dairy,229,2025-04-24,2025-04-24,229,1,0,0,2025,3,5,Wednesday,March,10,FALSE,916.0
FMY55720401,2025-03-05,789720,25891202,AM Butter 250,Dairy,339,2025-04-24,2025-04-24,339,1,0,0,2025,3,5,Wednesday,March,10,FALSE,1356.0
FMY56720602,2025-03-05,789720,25891202,AM Butter 250,Dairy,137,2025-04-24,2025-04-24,137,1,1,1,2025,3,5,Wednesday,March,10,FALSE,548.0
FMY54321202,2025-03-05,789321,25891202,AM Butter 250,Dairy,471,2025-04-24,2025-04-24,471,1,1,1,2025,3,5,Wednesday,March,10,FALSE,1884.0
FMY54203602,2025-03-05,789203,25891202,AM Butter 250,Dairy,344,2025-04-24,2025-04-24,344,1,1,1,2025,3,5,Wednesday,March,10,FALSE,1376.0
FMY54422502,2025-03-05,789422,25891303,AM Cheese 100,Dairy,51,2025-04-24,2025-04-24,51,1,0,0,2025,3,5,Wednesday,March,10,FALSE,153.0
FMY55603603,2025-03-05,789603,25891303,AM Cheese 100,Dairy,100,2025-04-24,2025-04-24,80,0,1,0,2025,3,5,Wednesday,March,10,FALSE,300.0
FMY56203303,2025-03-05,789203,25891303,AM Cheese 100,Dairy,26,2025-04-24,2025-04-24,26,1,1,1,2025,3,5,Wednesday,March,10,FALSE,78.0
FMY56522303,2025-03-05,789522,25891303,AM Cheese 100,Dairy,90,2025-04-24,2025-04-24,90,1,0,0,2025,3,5,Wednesday,March,10,FALSE,270.0
FMY54102603,2025-03-05,789102,25891303,AM Cheese 100,Dairy,77,2025-04-24,2025-04-24,77,1,1,1,2025,3,5,Wednesday,March,10,FALSE,231.0
FMY55601601,2025-03-05,789601,25891303,AM Cheese 100,Dairy,30,2025-04-24,2025-04-24,27,0,1,0,2025,3,5,Wednesday,March,10,FALSE,90.0
FMY55520401,2025-03-05,789520,25891401,AM Curd 250,Dairy,468,2025-04-24,2025-04-24,374,0,0,0,2025,3,5,Wednesday,March,10,FALSE,4207.32
FMY56401402,2025-03-05,789401,25891303,AM Cheese 100,Dairy,94,2025-04-24,2025-04-24,94,1,1,1,2025,3,5,Wednesday,March,10,FALSE,282.0
FMY54122303,2025-03-05,789122,25891303,AM Cheese 100,Dairy,70,2025-04-24,2025-04-24,70,1,0,0,2025,3,5,Wednesday,March,10,FALSE,210.0
FMY54501303,2025-03-05,789501,25891303,AM Cheese 100,Dairy,34,2025-04-24,2025-04-24,34,1,0,0,2025,3,5,Wednesday,March,10,FALSE,102.0
FMY56202303,2025-03-05,789202,25891303,AM Cheese 100,Dairy,90,2025-04-24,2025-04-24,86,0,0,0,2025,3,5,Wednesday,March,10,FALSE,270.0
FMY54902501,2025-03-05,789902,25891303,AM Cheese 100,Dairy,31,2025-04-24,2025-04-24,31,1,1,1,2025,3,5,Wednesday,March,10,FALSE,93.0
FMY55220303,2025-03-05,789220,25891303,AM Cheese 100,Dairy,59,2025-04-24,2025-04-24,59,1,0,0,2025,3,5,Wednesday,March,10,FALSE,177.0
FMY54101303,2025-03-05,789101,25891303,AM Cheese 100,Dairy,28,2025-04-24,2025-04-24,28,1,1,1,2025,3,5,Wednesday,March,10,FALSE,84.0
FMY54402501,2025-03-05,789402,25891303,AM Cheese 100,Dairy,29,2025-04-24,2025-04-24,28,0,1,0,2025,3,5,Wednesday,March,10,FALSE,87.0
FMY56201502,2025-03-05,789201,25891201,AM Butter 100,Dairy,105,2025-04-24,2025-04-24,100,0,1,0,2025,3,5,Wednesday,March,10,FALSE,336.0
FMY56203303,2025-03-05,789203,25891201,AM Butter 100,Dairy,454,2025-04-24,2025-04-24,363,0,1,0,2025,3,5,Wednesday,March,10,FALSE,1452.8000000000002
FMY55622503,2025-03-05,789622,25891201,AM Butter 100,Dairy,176,2025-04-24,2025-04-24,176,1,1,1,2025,3,5,Wednesday,March,10,FALSE,563.2
FMY55101402,2025-03-05,789101,25891201,AM Butter 100,Dairy,108,2025-04-24,2025-04-24,108,1,1,1,2025,3,5,Wednesday,March,10,FALSE,345.6
FMY56101603,2025-03-05,789101,25891201,AM Butter 100,Dairy,298,2025-04-24,2025-04-24,298,1,1,1,2025,3,5,Wednesday,March,10,FALSE,953.6
FMY55721501,2025-03-05,789721,25891501,AM Biscuits 750,Food,234,2025-04-24,2025-04-24,211,0,1,0,2025,3,5,Wednesday,March,10,FALSE,1638.0
FMY54902501,2025-03-05,789902,25891501,AM Biscuits 750,Food,142,2025-04-24,2025-04-24,142,1,1,1,2025,3,5,Wednesday,March,10,FALSE,994.0
FMY54522501,2025-03-05,789522,25891501,AM Biscuits 750,Food,142,2025-04-24,2025-04-24,142,1,0,0,2025,3,5,Wednesday,March,10,FALSE,994.0
FMY54603501,2025-03-05,789603,25891501,AM Biscuits 750,Food,240,2025-04-24,2025-04-24,228,0,1,0,2025,3,5,Wednesday,March,10,FALSE,1680.0
FMY56201502,2025-03-05,789201,25891501,AM Biscuits 750,Food,240,2025-04-24,2025-04-24,228,0,1,0,2025,3,5,Wednesday,March,10,FALSE,1680.0
FMY55320601,2025-03-05,789320,25891501,AM Biscuits 750,Food,195,2025-04-24,2025-04-24,195,1,1,1,2025,3,5,Wednesday,March,10,FALSE,1365.0
FMY56303501,2025-03-05,789303,25891501,AM Biscuits 750,Food,222,2025-04-24,2025-04-24,222,1,1,1,2025,3,5,Wednesday,March,10,FALSE,1554.0
FMY55102501,2025-03-05,789102,25891501,AM Biscuits 750,Food,155,2025-04-24,2025-04-24,155,1,1,1,2025,3,5,Wednesday,March,10,FALSE,1085.0
FMY56102601,2025-03-05,789102,25891501,AM Biscuits 750,Food,139,2025-04-24,2025-04-24,139,1,1,1,2025,3,5,Wednesday,March,10,FALSE,973.0
FMY54521501,2025-03-05,789521,25891501,AM Biscuits 750,Food,141,2025-04-24,2025-04-24,141,1,0,0,2025,3,5,Wednesday,March,10,FALSE,987.0
FMY54402501,2025-03-05,789402,25891501,AM Biscuits 750,Food,190,2025-04-24,2025-04-24,190,1,1,1,2025,3,5,Wednesday,March,10,FALSE,1330.0
FMY55622501,2025-03-05,789622,25891501,AM Biscuits 750,Food,206,2025-04-24,2025-04-24,206,1,0,0,2025,3,5,Wednesday,March,10,FALSE,1442.0
FMY56301501,2025-03-05,789301,25891501,AM Biscuits 750,Food,191,2025-04-24,2025-04-24,153,0,1,0,2025,3,5,Wednesday,March,10,FALSE,1337.0
FMY54301602,2025-03-05,789301,25891602,AM Tea 250,beverages,86,2025-04-24,2025-04-24,69,0,1,0,2025,3,5,Wednesday,March,10,FALSE,258.0
FMY54702602,2025-03-05,789702,25891602,AM Tea 250,beverages,135,2025-04-24,2025-04-24,128,0,1,0,2025,3,5,Wednesday,March,10,FALSE,405.0
FMY54202602,2025-03-05,789202,25891602,AM Tea 250,beverages,162,2025-04-24,2025-04-24,162,1,1,1,2025,3,5,Wednesday,March,10,FALSE,486.0
FMY56720602,2025-03-05,789720,25891602,AM Tea 250,beverages,163,2025-04-24,2025-04-24,155,0,1,0,2025,3,5,Wednesday,March,10,FALSE,489.0
FMY55621602,2025-03-05,789621,25891602,AM Tea 250,beverages,92,2025-04-24,2025-04-24,92,1,1,1,2025,3,5,Wednesday,March,10,FALSE,276.0
FMY54420602,2025-03-05,789420,25891602,AM Tea 250,beverages,182,2025-04-24,2025-04-24,182,1,0,0,2025,3,5,Wednesday,March,10,FALSE,546.0
FMY56420602,2025-03-05,789420,25891602,AM Tea 250,beverages,187,2025-04-24,2025-04-24,187,1,0,0,2025,3,5,Wednesday,March,10,FALSE,561.0
FMY54203602,2025-03-05,789203,25891602,AM Tea 250,beverages,130,2025-04-24,2025-04-24,130,1,1,1,2025,3,5,Wednesday,March,10,FALSE,390.0
FMY55221603,2025-03-05,789221,25891602,AM Tea 250,beverages,158,2025-04-24,2025-04-24,158,1,1,1,2025,3,5,Wednesday,March,10,FALSE,474.0
FMY54320603,2025-03-05,789320,25891602,AM Tea 250,beverages,154,2025-04-24,2025-04-24,123,0,1,0,2025,3,5,Wednesday,March,10,FALSE,462.0
FMY56121602,2025-03-05,789121,25891602,AM Tea 250,beverages,90,2025-04-24,2025-04-24,90,1,0,0,2025,3,5,Wednesday,March,10,FALSE,270.0
FMY55101602,2025-03-05,789101,25891602,AM Tea 250,beverages,166,2025-04-24,2025-04-24,166,1,0,0,2025,3,5,Wednesday,March,10,FALSE,498.0
FMY56603602,2025-03-05,789603,25891602,AM Tea 250,beverages,72,2025-04-24,2025-04-24,68,0,1,0,2025,3,5,Wednesday,March,10,FALSE,216.0
FMY54122602,2025-03-05,789122,25891602,AM Tea 250,beverages,73,2025-04-24,2025-04-24,58,0,0,0,2025,3,5,Wednesday,March,10,FALSE,219.0
FMY56422602,2025-03-05,789422,25891602,AM Tea 250,beverages,164,2025-04-24,2025-04-24,164,1,1,1,2025,3,5,Wednesday,March,10,FALSE,492.0
FMY54521203,2025-03-05,789521,25891101,AM Milk 500,Dairy,368,2025-04-24,2025-04-24,368,1,1,1,2025,3,5,Wednesday,March,10,FALSE,1104.0
FMY54201403,2025-03-05,789201,25891101,AM Milk 500,Dairy,362,2025-04-24,2025-04-24,362,1,1,1,2025,3,5,Wednesday,March,10,FALSE,1086.0
FMY55201401,2025-03-05,789201,25891101,AM Milk 500,Dairy,394,2025-04-24,2025-04-24,394,1,1,1,2025,3,5,Wednesday,March,10,FALSE,1182.0
FMY54101303,2025-03-05,789101,25891101,AM Milk 500,Dairy,321,2025-04-24,2025-04-24,257,0,1,0,2025,3,5,Wednesday,March,10,FALSE,963.0
FMY56603602,2025-03-05,789603,25891101,AM Milk 500,Dairy,366,2025-04-24,2025-04-24,366,1,1,1,2025,3,5,Wednesday,March,10,FALSE,1098.0
FMY56321101,2025-03-05,789321,25891101,AM Milk 500,Dairy,490,2025-04-24,2025-04-24,490,1,0,0,2025,3,5,Wednesday,March,10,FALSE,1470.0
FMY55902401,2025-03-05,789902,25891101,AM Milk 500,Dairy,348,2025-04-24,2025-04-24,313,0,1,0,2025,3,5,Wednesday,March,10,FALSE,1044.0
FMY54121101,2025-03-05,789121,25891101,AM Milk 500,Dairy,424,2025-04-24,2025-04-24,424,1,0,0,2025,3,5,Wednesday,March,10,FALSE,1272.0
FMY55320601,2025-03-05,789320,25891101,AM Milk 500,Dairy,327,2025-04-24,2025-04-24,327,1,1,1,2025,3,5,Wednesday,March,10,FALSE,981.0
FMY54221603,2025-03-05,789221,25891101,AM Milk 500,Dairy,310,2025-04-24,2025-04-24,310,1,1,1,2025,3,5,Wednesday,March,10,FALSE,930.0
FMY55103603,2025-03-05,789103,25891101,AM Milk 500,Dairy,441,2025-04-24,2025-04-24,419,0,1,0,2025,3,5,Wednesday,March,10,FALSE,1323.0
FMY56601503,2025-03-05,789601,25891101,AM Milk 500,Dairy,316,2025-04-24,2025-04-24,284,0,1,0,2025,3,5,Wednesday,March,10,FALSE,948.0
FMY56422602,2025-03-05,789422,25891101,AM Milk 500,Dairy,495,2025-04-24,2025-04-24,495,1,1,1,2025,3,5,Wednesday,March,10,FALSE,1485.0
FMY55402603,2025-03-05,789402,25891101,AM Milk 500,Dairy,343,2025-04-24,2025-04-24,343,1,1,1,2025,3,5,Wednesday,March,10,FALSE,1029.0
FMY55902401,2025-03-05,789902,25891401,AM Curd 250,Dairy,355,2025-04-24,2025-04-24,355,1,1,1,2025,3,5,Wednesday,March,10,FALSE,3191.4500000000003
FMY55402603,2025-03-05,789402,25891401,AM Curd 250,Dairy,476,2025-04-24,2025-04-24,476,1,1,1,2025,3,5,Wednesday,March,10,FALSE,4279.24
FMY55501601,2025-03-05,789501,25891401,AM Curd 250,Dairy,479,2025-04-24,2025-04-24,431,0,1,0,2025,3,5,Wednesday,March,10,FALSE,4306.21
FMY55202502,2025-03-05,789202,25891401,AM Curd 250,Dairy,380,2025-04-24,2025-04-24,380,1,1,1,2025,3,5,Wednesday,March,10,FALSE,3416.2000000000003
FMY57422503,2025-04-05,789422,25891503,AM Biscuits 250,Food,180,2025-04-24,2025-04-24,180,1,0,0,2025,4,5,Saturday,April,14,TRUE,360.0
FMY55903601,2025-04-05,789903,25891103,AM Milk 100,Dairy,454,2025-04-24,2025-04-24,454,1,0,0,2025,4,5,Saturday,April,14,TRUE,903.46
FMY56703601,2025-04-05,789703,25891103,AM Milk 100,Dairy,362,2025-04-24,2025-04-24,362,1,1,1,2025,4,5,Saturday,April,14,TRUE,720.38
FMY57703503,2025-04-05,789703,25891103,AM Milk 100,Dairy,354,2025-04-24,2025-04-24,283,0,1,0,2025,4,5,Saturday,April,14,TRUE,704.46
FMY55702103,2025-04-05,789702,25891103,AM Milk 100,Dairy,392,2025-04-24,2025-04-24,372,0,1,0,2025,4,5,Saturday,April,14,TRUE,780.08
FMY56201403,2025-04-05,789201,25891103,AM Milk 100,Dairy,463,2025-04-24,2025-04-24,417,0,1,0,2025,4,5,Saturday,April,14,TRUE,921.37
FMY55520103,2025-04-05,789520,25891103,AM Milk 100,Dairy,331,2025-04-24,2025-04-24,298,0,1,0,2025,4,5,Saturday,April,14,TRUE,658.6899999999999
FMY55320301,2025-04-05,789320,25891103,AM Milk 100,Dairy,397,2025-04-24,2025-04-24,397,1,1,1,2025,4,5,Saturday,April,14,TRUE,790.03
FMY55203403,2025-04-05,789203,25891103,AM Milk 100,Dairy,409,2025-04-24,2025-04-24,409,1,1,1,2025,4,5,Saturday,April,14,TRUE,813.91
FMY56621103,2025-04-05,789621,25891103,AM Milk 100,Dairy,343,2025-04-24,2025-04-24,343,1,1,1,2025,4,5,Saturday,April,14,TRUE,682.57
FMY57402502,2025-04-05,789402,25891103,AM Milk 100,Dairy,343,2025-04-24,2025-04-24,326,0,1,0,2025,4,5,Saturday,April,14,TRUE,682.57
FMY56720501,2025-04-05,789720,25891103,AM Milk 100,Dairy,456,2025-04-24,2025-04-24,456,1,1,1,2025,4,5,Saturday,April,14,TRUE,907.4399999999999
FMY56221603,2025-04-05,789221,25891103,AM Milk 100,Dairy,399,2025-04-24,2025-04-24,399,1,1,1,2025,4,5,Saturday,April,14,TRUE,794.01
FMY57221303,2025-04-05,789221,25891103,AM Milk 100,Dairy,363,2025-04-24,2025-04-24,363,1,1,1,2025,4,5,Saturday,April,14,TRUE,722.37
FMY55503202,2025-04-05,789503,25891103,AM Milk 100,Dairy,379,2025-04-24,2025-04-24,379,1,1,1,2025,4,5,Saturday,April,14,TRUE,754.21
FMY56503503,2025-04-05,789503,25891103,AM Milk 100,Dairy,372,2025-04-24,2025-04-24,372,1,1,1,2025,4,5,Saturday,April,14,TRUE,740.28
FMY57503503,2025-04-05,789503,25891103,AM Milk 100,Dairy,424,2025-04-24,2025-04-24,424,1,1,1,2025,4,5,Saturday,April,14,TRUE,843.76
FMY55622302,2025-04-05,789622,25891103,AM Milk 100,Dairy,482,2025-04-24,2025-04-24,458,0,1,0,2025,4,5,Saturday,April,14,TRUE,959.18
FMY56902403,2025-04-05,789902,25891103,AM Milk 100,Dairy,485,2025-04-24,2025-04-24,485,1,1,1,2025,4,5,Saturday,April,14,TRUE,965.15
FMY55103502,2025-04-05,789103,25891103,AM Milk 100,Dairy,311,2025-04-24,2025-04-24,311,1,1,1,2025,4,5,Saturday,April,14,TRUE,618.89
FMY55422402,2025-04-05,789422,25891103,AM Milk 100,Dairy,314,2025-04-24,2025-04-24,251,0,0,0,2025,4,5,Saturday,April,14,TRUE,624.86
FMY57422503,2025-04-05,789422,25891103,AM Milk 100,Dairy,411,2025-04-24,2025-04-24,390,0,0,0,2025,4,5,Saturday,April,14,TRUE,817.89
FMY55221601,2025-04-05,789221,25891601,AM Tea 500,beverages,144,2025-04-24,2025-04-24,144,1,0,0,2025,4,5,Saturday,April,14,TRUE,1008.0
FMY55703603,2025-04-05,789703,25891601,AM Tea 500,beverages,106,2025-04-24,2025-04-24,106,1,1,1,2025,4,5,Saturday,April,14,TRUE,742.0
FMY56703601,2025-04-05,789703,25891601,AM Tea 500,beverages,103,2025-04-24,2025-04-24,103,1,1,1,2025,4,5,Saturday,April,14,TRUE,721.0
FMY57202601,2025-04-05,789202,25891601,AM Tea 500,beverages,79,2025-04-24,2025-04-24,79,1,0,0,2025,4,5,Saturday,April,14,TRUE,553.0
FMY57520601,2025-04-05,789520,25891601,AM Tea 500,beverages,146,2025-04-24,2025-04-24,139,0,1,0,2025,4,5,Saturday,April,14,TRUE,1022.0
FMY57521601,2025-04-05,789521,25891601,AM Tea 500,beverages,165,2025-04-24,2025-04-24,149,0,0,0,2025,4,5,Saturday,April,14,TRUE,1155.0
FMY56402601,2025-04-05,789402,25891601,AM Tea 500,beverages,193,2025-04-24,2025-04-24,154,0,1,0,2025,4,5,Saturday,April,14,TRUE,1351.0
FMY57103601,2025-04-05,789103,25891601,AM Tea 500,beverages,153,2025-04-24,2025-04-24,153,1,0,0,2025,4,5,Saturday,April,14,TRUE,1071.0
FMY56303602,2025-04-05,789303,25891601,AM Tea 500,beverages,137,2025-04-24,2025-04-24,137,1,1,1,2025,4,5,Saturday,April,14,TRUE,959.0
FMY57101601,2025-04-05,789101,25891601,AM Tea 500,beverages,182,2025-04-24,2025-04-24,182,1,0,0,2025,4,5,Saturday,April,14,TRUE,1274.0
FMY55903601,2025-04-05,789903,25891601,AM Tea 500,beverages,183,2025-04-24,2025-04-24,146,0,0,0,2025,4,5,Saturday,April,14,TRUE,1281.0
FMY55420601,2025-04-05,789420,25891601,AM Tea 500,beverages,101,2025-04-24,2025-04-24,101,1,1,1,2025,4,5,Saturday,April,14,TRUE,707.0
FMY56501601,2025-04-05,789501,25891601,AM Tea 500,beverages,107,2025-04-24,2025-04-24,107,1,0,0,2025,4,5,Saturday,April,14,TRUE,749.0
FMY57420601,2025-04-05,789420,25891601,AM Tea 500,beverages,92,2025-04-24,2025-04-24,92,1,0,0,2025,4,5,Saturday,April,14,TRUE,644.0
FMY57501601,2025-04-05,789501,25891601,AM Tea 500,beverages,145,2025-04-24,2025-04-24,145,1,1,1,2025,4,5,Saturday,April,14,TRUE,1015.0
FMY57103503,2025-04-05,789103,25891402,AM Curd 100,Dairy,245,2025-04-24,2025-04-24,233,0,1,0,2025,4,5,Saturday,April,14,TRUE,1470.0
FMY56501602,2025-04-05,789501,25891402,AM Curd 100,Dairy,405,2025-04-24,2025-04-24,405,1,1,1,2025,4,5,Saturday,April,14,TRUE,2430.0
FMY55420501,2025-04-05,789420,25891402,AM Curd 100,Dairy,491,2025-04-24,2025-04-24,466,0,0,0,2025,4,5,Saturday,April,14,TRUE,2946.0
FMY55401602,2025-04-05,789401,25891402,AM Curd 100,Dairy,437,2025-04-24,2025-04-24,415,0,1,0,2025,4,5,Saturday,April,14,TRUE,2622.0
